date,layer,corridor,asset,venues,pairs,volume_24h_usd,depth_2pct_usd,median_spread_pct,unknown_venues,source_scope,api_pair_observed,observation_status,aggregation_assumption
2026-08-04,tokenized,EGP,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,EGP,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,EUR,ALL_FRICTIONLESS,4.0,9.0,3067190.1500000004,183373.42133989683,0.6125935,0.0,api_only,True,observed_depth,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-04,tokenized,EUR,USDC,3.0,7.0,3054170.5500000003,180758.0482327719,0.614762,0.0,api_only,True,observed_depth,asset_specific
2026-08-04,tokenized,EUR,USDT,1.0,2.0,13019.6,2615.3731071249395,0.610425,0.0,api_only,True,observed_depth,asset_specific
2026-08-04,tokenized,GHS,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-04,tokenized,GHS,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,GHS,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,IDR,ALL_FRICTIONLESS,1.0,1.0,5.24,474.7011172998446,0.613399,0.0,api_only,True,observed_depth,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-04,tokenized,IDR,USDC,1.0,1.0,5.24,474.7011172998446,0.613399,0.0,api_only,True,observed_depth,asset_specific
2026-08-04,tokenized,IDR,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,INR,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-04,tokenized,INR,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,INR,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,KES,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-04,tokenized,KES,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,KES,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,MXN,ALL_FRICTIONLESS,1.0,1.0,54.88,201.11129567575517,0.648302,0.0,api_only,True,observed_depth,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-04,tokenized,MXN,USDC,1.0,1.0,54.88,201.11129567575517,0.648302,0.0,api_only,True,observed_depth,asset_specific
2026-08-04,tokenized,MXN,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,MYR,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-04,tokenized,MYR,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,MYR,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,NGN,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-04,tokenized,NGN,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,NGN,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,PEN,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-04,tokenized,PEN,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,PEN,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,PHP,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-04,tokenized,PHP,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,PHP,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,PKR,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-04,tokenized,PKR,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,PKR,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,SGD,ALL_FRICTIONLESS,3.0,3.0,10425.1,978.1713049428117,0.626215,0.0,api_only,True,observed_depth,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-04,tokenized,SGD,USDC,3.0,3.0,10425.1,978.1713049428117,0.626215,0.0,api_only,True,observed_depth,asset_specific
2026-08-04,tokenized,SGD,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,THB,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-04,tokenized,THB,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,THB,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,TRY,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-04,tokenized,TRY,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,TRY,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,UAH,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-04,tokenized,UAH,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,UAH,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,VND,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-04,tokenized,VND,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,VND,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,ZAR,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-04,tokenized,ZAR,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-04,tokenized,ZAR,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,fiat,ARS,ALL_FRICTIONLESS,2.0,2.0,3648415.0,282746.14789718005,0.034581,0.0,api_only,True,observed_depth,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,fiat,ARS,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,fiat,ARS,USDT,2.0,2.0,3648415.0,282746.14789718005,0.034581,0.0,api_only,True,observed_depth,asset_specific
2026-08-05,fiat,BRL,ALL_FRICTIONLESS,15.0,15.0,142116284.32999998,14855952.701300338,0.037938,5.0,api_only,True,observed_depth,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,fiat,BRL,USDC,7.0,7.0,37319527.33,4612000.773383327,0.060205,3.0,api_only,True,observed_depth,asset_specific
2026-08-05,fiat,BRL,USDT,8.0,8.0,104796757.0,10243951.927917011,0.015670999999999997,2.0,api_only,True,observed_depth,asset_specific
2026-08-05,fiat,CLP,ALL_FRICTIONLESS,2.0,2.0,822246.0,736233.163313457,0.165059,2.0,api_only,True,observed_depth,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,fiat,CLP,USDC,1.0,1.0,415017.0,460336.26561782,0.211955,1.0,api_only,True,observed_depth,asset_specific
2026-08-05,fiat,CLP,USDT,1.0,1.0,407229.0,275896.89769563696,0.118163,1.0,api_only,True,observed_depth,asset_specific
2026-08-05,fiat,COP,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,fiat,COP,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,fiat,COP,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,fiat,EGP,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,fiat,EGP,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,fiat,EGP,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,fiat,EUR,ALL_FRICTIONLESS,27.0,27.0,489290393.99,146913220.6281801,0.0115415,15.0,api_only,True,observed_depth,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,fiat,EUR,USDC,16.0,16.0,367848479.99,64254334.62759923,0.011537,10.0,api_only,True,observed_depth,asset_specific
2026-08-05,fiat,EUR,USDT,11.0,11.0,121441914.0,82658886.00058085,0.011546,5.0,api_only,True,observed_depth,asset_specific
2026-08-05,fiat,GHS,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,fiat,GHS,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,fiat,GHS,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,fiat,IDR,ALL_FRICTIONLESS,8.0,8.0,13666175.0,1321726.2205113599,0.0189605,4.0,api_only,True,observed_depth,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,fiat,IDR,USDC,4.0,4.0,366105.0,43940.59605487367,0.015582,2.0,api_only,True,observed_depth,asset_specific
2026-08-05,fiat,IDR,USDT,4.0,4.0,13300070.0,1277785.6244564862,0.022339,2.0,api_only,True,observed_depth,asset_specific
2026-08-05,fiat,INR,ALL_FRICTIONLESS,11.0,11.0,2682500.53,3332866.69298234,0.6645645,10.0,api_only,True,observed_depth,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,fiat,INR,USDC,5.0,5.0,87686.53000000001,24205.437302179525,1.317146,4.0,api_only,True,observed_depth,asset_specific
2026-08-05,fiat,INR,USDT,6.0,6.0,2594814.0,3308661.2556801606,0.011983,6.0,api_only,True,observed_depth,asset_specific
2026-08-05,fiat,KES,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,fiat,KES,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,fiat,KES,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,fiat,MXN,ALL_FRICTIONLESS,3.0,3.0,4449090.0,654751.6792710621,0.047387,0.0,api_only,True,observed_depth,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,fiat,MXN,USDC,1.0,1.0,145630.0,127744.55241450296,0.057904,0.0,api_only,True,observed_depth,asset_specific
2026-08-05,fiat,MXN,USDT,2.0,2.0,4303460.0,527007.1268565592,0.03687,0.0,api_only,True,observed_depth,asset_specific
2026-08-05,fiat,MYR,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,fiat,MYR,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,fiat,MYR,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,fiat,NGN,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,fiat,NGN,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,fiat,NGN,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,fiat,PEN,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,fiat,PEN,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,fiat,PEN,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,fiat,PHP,ALL_FRICTIONLESS,2.0,2.0,85894217.0,7809960.6355326725,0.016473,2.0,api_only,True,observed_depth,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,fiat,PHP,USDC,1.0,1.0,35091129.0,1787798.016337969,0.016469,1.0,api_only,True,observed_depth,asset_specific
2026-08-05,fiat,PHP,USDT,1.0,1.0,50803088.0,6022162.619194703,0.016477,1.0,api_only,True,observed_depth,asset_specific
2026-08-05,fiat,PKR,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,fiat,PKR,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,fiat,PKR,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,fiat,SGD,ALL_FRICTIONLESS,5.0,5.0,769745.0,2016840.7277880523,0.12953425000000002,2.0,api_only,True,observed_depth,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,fiat,SGD,USDC,3.0,3.0,265725.0,1216930.6497025504,0.157615,1.0,api_only,True,observed_depth,asset_specific
2026-08-05,fiat,SGD,USDT,2.0,2.0,504020.0,799910.0780855019,0.1014535,1.0,api_only,True,observed_depth,asset_specific
2026-08-05,fiat,THB,ALL_FRICTIONLESS,5.0,5.0,16535085.4,3674989.4288836424,0.05950875,3.0,api_only,True,observed_depth,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,fiat,THB,USDC,2.0,2.0,419287.4,188761.32669954246,0.0888785,1.0,api_only,True,observed_depth,asset_specific
2026-08-05,fiat,THB,USDT,3.0,3.0,16115798.0,3486228.1021841,0.030139,2.0,api_only,True,observed_depth,asset_specific
2026-08-05,fiat,TRY,ALL_FRICTIONLESS,17.0,17.0,88584231.32,18298102.368969653,0.0537175,10.0,api_only,True,observed_depth,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,fiat,TRY,USDC,8.0,8.0,17684462.32,1963313.7548998408,0.069492,5.0,api_only,True,observed_depth,asset_specific
2026-08-05,fiat,TRY,USDT,9.0,9.0,70899769.0,16334788.614069812,0.037943,5.0,api_only,True,observed_depth,asset_specific
2026-08-05,fiat,UAH,ALL_FRICTIONLESS,1.0,1.0,1463169.0,20524.84452478489,0.045945,1.0,api_only,True,observed_depth,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,fiat,UAH,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,fiat,UAH,USDT,1.0,1.0,1463169.0,20524.84452478489,0.045945,1.0,api_only,True,observed_depth,asset_specific
2026-08-05,fiat,VND,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,fiat,VND,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,fiat,VND,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,fiat,ZAR,ALL_FRICTIONLESS,3.0,3.0,28028571.0,2245514.32939319,0.042324,0.0,api_only,True,observed_depth,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,fiat,ZAR,USDC,1.0,1.0,805731.0,221320.17625601863,0.049042,0.0,api_only,True,observed_depth,asset_specific
2026-08-05,fiat,ZAR,USDT,2.0,2.0,27222840.0,2024194.1531371712,0.035606,0.0,api_only,True,observed_depth,asset_specific
2026-08-05,tokenized,ARS,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,tokenized,ARS,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,ARS,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,BRL,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,tokenized,BRL,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,BRL,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,CLP,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,tokenized,CLP,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,CLP,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,COP,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,tokenized,COP,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,COP,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,EGP,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,tokenized,EGP,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,EGP,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,EUR,ALL_FRICTIONLESS,5.0,10.0,2711737.78,184652.39886087645,0.61373175,0.0,api_only,True,observed_depth,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,tokenized,EUR,USDC,4.0,8.0,2707457.9899999998,182027.0653156797,0.6164015,0.0,api_only,True,observed_depth,asset_specific
2026-08-05,tokenized,EUR,USDT,1.0,2.0,4279.79,2625.333545196755,0.611062,0.0,api_only,True,observed_depth,asset_specific
2026-08-05,tokenized,GHS,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,tokenized,GHS,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,GHS,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,IDR,ALL_FRICTIONLESS,1.0,1.0,14.47,472.1393022264323,0.613377,0.0,api_only,True,observed_depth,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,tokenized,IDR,USDC,1.0,1.0,14.47,472.1393022264323,0.613377,0.0,api_only,True,observed_depth,asset_specific
2026-08-05,tokenized,IDR,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,INR,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,tokenized,INR,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,INR,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,KES,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,tokenized,KES,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,KES,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,MXN,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,tokenized,MXN,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,MXN,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,MYR,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,tokenized,MYR,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,MYR,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,NGN,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,tokenized,NGN,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,NGN,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,PEN,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,tokenized,PEN,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,PEN,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,PHP,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,tokenized,PHP,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,PHP,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,PKR,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,tokenized,PKR,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,PKR,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,SGD,ALL_FRICTIONLESS,2.0,2.0,16279.259999999998,756.9141392318302,0.700266,0.0,api_only,True,observed_depth,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,tokenized,SGD,USDC,2.0,2.0,16279.259999999998,756.9141392318302,0.700266,0.0,api_only,True,observed_depth,asset_specific
2026-08-05,tokenized,SGD,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,THB,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,tokenized,THB,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,THB,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,TRY,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,tokenized,TRY,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,TRY,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,UAH,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,tokenized,UAH,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,UAH,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,VND,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,tokenized,VND,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,VND,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-05,tokenized,ZAR,ALL_FRICTIONLESS,1.0,1.0,1792.61,482.4206585831741,0.627016,0.0,api_only,True,observed_depth,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-05,tokenized,ZAR,USDC,1.0,1.0,1792.61,482.4206585831741,0.627016,0.0,api_only,True,observed_depth,asset_specific
2026-08-05,tokenized,ZAR,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-06,fiat,ARS,ALL_FRICTIONLESS,2.0,2.0,2504218.0,478820.5870303732,0.0470625,0.0,api_only,True,observed_depth,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-06,fiat,ARS,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-06,fiat,ARS,USDT,2.0,2.0,2504218.0,478820.5870303732,0.0470625,0.0,api_only,True,observed_depth,asset_specific
2026-08-06,fiat,BRL,ALL_FRICTIONLESS,13.0,13.0,182397975.0,14879911.54464417,0.03511425,5.0,api_only,True,observed_depth,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-06,fiat,BRL,USDC,6.0,6.0,49925738.0,4588176.646900644,0.0582835,3.0,api_only,True,observed_depth,asset_specific
2026-08-06,fiat,BRL,USDT,7.0,7.0,132472237.0,10291734.897743527,0.011945,2.0,api_only,True,observed_depth,asset_specific
2026-08-06,fiat,CLP,ALL_FRICTIONLESS,2.0,2.0,467517.0,593812.6387178947,0.3164245,2.0,api_only,True,observed_depth,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-06,fiat,CLP,USDC,1.0,1.0,217262.0,353686.4687604251,0.182197,1.0,api_only,True,observed_depth,asset_specific
2026-08-06,fiat,CLP,USDT,1.0,1.0,250255.0,240126.1699574696,0.450652,1.0,api_only,True,observed_depth,asset_specific
2026-08-06,fiat,COP,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-06,fiat,COP,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-06,fiat,COP,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-06,fiat,EGP,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-06,fiat,EGP,USDC,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-06,fiat,EGP,USDT,0.0,0.0,,,,,api_only,False,not_observed_in_api,asset_specific
2026-08-06,fiat,EUR,ALL_FRICTIONLESS,28.0,28.0,414660236.53,148150131.4005597,0.011548000000000001,16.0,api_only,True,observed_depth,upper_bound_assuming_frictionless_USDT_USDC_conversion
2026-08-06,fiat,EUR,USDC,16.0,16.0,302938997.53,61454058.92521929,0.0115425,10.0,api_only,True,observed_depth,asset_specific
2026-08-06,fiat,EUR,USDT,12.0,12.0,111721239.0,86696072.4753404,0.011553500000000001,6.0,api_only,True,observed_depth,asset_specific
2026-08-06,fiat,GHS,ALL_FRICTIONLESS,0.0,0.0,,,,,api_only,False,not_observed_in_api,upper_bound_assuming_frictionless_USDT_USDC_conversion
